문서,페이지,종류,내용
인사규정.json,4,paragraph,<br><p id='45' data-category='paragraph' style='font-size:20px'>제11조(직원채용의 원칙) ① 직원의 채용은 공개경쟁채용시험 또는 경력경쟁채용시험으<br>로 채용함을 원칙으로 한다.</p>
인사규정.json,4,list,<br><p id='46' data-category='list' style='font-size:16px'>② &lt;삭제 2021.10.12&gt;<br>③ &lt;삭제 2021.10.12&gt;</p>
인사규정.json,5,paragraph,"<p id='47' data-category='paragraph' style='font-size:20px'>④ 국가유공자, 여성, 비수도권 지역인재, 이공계 전공자, 고졸자 등에 대한 채용기회 확<br>대를 통한 사회형평적 열린 고용 활성화를 위하여 적극 노력하여야 한다.</p>"
인사규정.json,5,paragraph,<br><p id='48' data-category='paragraph' style='font-size:16px'>⑤ &lt;삭제 2021.10.12&gt;<br>⑥ 근무지역 또는 근무부서를 구분하여 채용이 필요한 경우에는 근무지역 또는 근무부서<br>를 미리 정하여 일정기간 이상 근무하는 것을 조건으로 채용할 수 있다. く 신설<br>2025.12.31 &gt;</p>
인사규정.json,5,paragraph,<br><p id='49' data-category='paragraph' style='font-size:20px'>⑦ 제1항부터 제6항까지와 관련한 채용절차 등 세부적인 사항은 「직원채용업무처리규<br>칙」 으로 정한다. く 개정 2025.12.31 &gt;<br>제12조(결원보충) ① 다음 각 호의 어느 하나에 해당하는 경우에는 현원 계상시 제외하<br>고 결원을 보충할 수 있다.</p>
인사규정.json,5,paragraph,"<br><p id='50' data-category='paragraph' style='font-size:20px'>1. 군입대 휴직자<br>2. 6개월 이상 육아휴직자<br>3. 산전후 휴가에 이어 3개월 이상 육아휴직자. 다만, 산전후 휴가와 육아휴직을 연속<br>하여 사용하는 경우에는 산전후 휴가일부터 결원을 보충할 수 있다. &lt; 개정<br>2025.12.31 &gt;</p>"
인사규정.json,5,paragraph,"<br><p id='51' data-category='paragraph' style='font-size:20px'>② 제1항 각 호의 사유로 인해 발생하는 초과 현원은 3년(육아휴직자는 5년으로 한다)<br>이내에 해소하여야 한다. く 개정 2025.12.31 &gt;<br>제13조(자격기준) 신규채용자의 자격기준은 별표 1과 같다. 다만, 개방형 외부 직위공모<br>에 따른 3급 이상의 관리자를 채용하거나 지적측량 이외의 사업추진을 위한 직원채용에<br>필요한자격·경력 기준 등은 채용공고 시 사업목적에따라 사장이 따로 정할 수 있다.</p>"
인사규정.json,5,paragraph,<br><p id='52' data-category='paragraph' style='font-size:14px'>&lt;조 개정 2016.10.06&gt;</p>
인사규정.json,5,paragraph,<br><p id='53' data-category='paragraph' style='font-size:20px'>제14조(구비서류) 직원을 채용하는 경우에는 다음의 서류를 구비하여야 한다.</p>
인사규정.json,5,paragraph,<br><p id='54' data-category='paragraph' style='font-size:16px'>1. 입사지원서<br>2. 주민등록표 등본<br>3. 최종학력 증명서류<br>4. 사진<br>5. 신원보증보험증권<br>6. 「인사사무처리규칙」 별지 제2호서식의 서약서<br>7. 자격 증명서류(해당자에 한정한다)<br>8. 병적 증명서류(해당자에 한정한다)<br>9. 경력 증명서류(해당자에 한정한다)<br>10. 그 밖에 인사관리를 위해 필요한 서류</p>
인사규정.json,5,paragraph,<br><p id='55' data-category='paragraph' style='font-size:16px'>&lt;본조 개정 2025.12.31&gt;</p>
인사규정.json,6,paragraph,<p id='56' data-category='paragraph' style='font-size:18px'>제15조(결격사유) 직원으로 임용되는 자가 다음 각 호의 어느 하나에 해당하는 때에는<br>임용될 수 없다.</p>
인사규정.json,6,paragraph,"<br><p id='57' data-category='paragraph' style='font-size:18px'>1. 피성년후견인<br>2. 파산선고를 받고복권되지 아니한 자<br>3. 금고 이상의 실형을 선고받고 그 집행이 종료(집행이 종료된 것으로 보는 경우를<br>포함한다)되거나 집행이 면제된 날부터 5년이경과되지 아니한 자<br>4. 금고 이상의 형의 집행유예선고를 받고 그 집행유예기간이 종료된 날부터 2년이경<br>과되지 아니한 자<br>5. 금고 이상의 형의 선고유예를 받고 그 선고유예 기간 중에 있는 자<br>6. 법원의 판결 또는 다른 법률에 따라 자격이 상실되거나 정지된 자<br>7. 직원으로 근무 중 직무와 관련하여 「형법」 제355조(횡령, 배임) 및 제356조(업<br>무상의 횡령과 배임)에 규정된 죄를 범한 자로서 300만원 이상의 벌금형을 선고받고<br>그 형이 확정된 후 2년이 경과되지 아니한 자<br>8. 다음 각 목의 어느 하나에 해당하는 죄를 범한 사람으로서 100만원 이상의 벌금형<br>을 선고받고 그 형이 확정된 후 3년이 경과되지 아니한 자</p>"
인사규정.json,6,list,<br><p id='58' data-category='list'></p>
인사규정.json,6,heading1,<br><h1 id='59' style='font-size:18px'>가. 「성폭력범죄의 처벌 등에 관한 특례법」 제2조에 따른 성폭력범죄</h1>
인사규정.json,6,paragraph,<br><p id='60' data-category='paragraph' style='font-size:18px'>나. 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제74조제1항제2호 및 제</p>
인사규정.json,6,heading1,<br><h1 id='61' style='font-size:18px'>3호에 규정된 죄</h1>
인사규정.json,6,paragraph,<br><p id='62' data-category='paragraph' style='font-size:18px'>다. 「스토킹범죄의 처벌 등에 관한 법률」 제2조제2호에 따른 스토킹범죄</p>
인사규정.json,6,paragraph,<br><p id='63' data-category='paragraph' style='font-size:18px'>9. 미성년자에 대하여 「성폭력범죄의 처벌 등에 관한 특례법」 제2조에 따른 성폭력<br>범죄 또는 「아동·청소년의 성보호에 관한 법률」 제2조제2호에 따른 아동·청소년대<br>상 성범죄를 범한 사람으로서 다음 각 목의 어느 하나에 해당하는 날부터 20년이 경<br>과되지 아니한 자</p>
인사규정.json,6,list,<br><p id='64' data-category='list' style='font-size:14px'>가. 금고 이상의 실형을 선고받고 그 집행이 종료(집행이 종료된 것으로 보는 경우<br>를 포함한다)되거나 집행이 면제된 날<br>나. 금고 이상의 형의 집행유예를 선고받고 그 집행유예가 확정된 날<br>다. 벌금 이하의 형을 선고받고 그 형이 확정된 날<br>라. 치료감호를 선고받고 그 집행이 종료되거나 집행이 면제된 날<br>마. 징계로 파면처분 또는 해임처분을 받은 날</p>
인사규정.json,6,list,<br><p id='65' data-category='list' style='font-size:18px'>10. 징계로 파면처분을 받은 날로부터 5년이 경과되지 아니한 자<br>11. 징계로 해임처분을 받은 날로부터 3년이 경과되지 아니한 자<br>12. 「부패방지 및 국민권익위원회의 설치와 운영에 관한 법률」 제82조에 따른 비위<br>면직자 등의 취업제한 적용을 받는 자</p>
인사규정.json,7,paragraph,<p id='66' data-category='paragraph' style='font-size:20px'>13. 다른 공공기관에서 부정한 방법으로 채용된 사실이 적발되어 그 채용이 취소된<br>후 5년이 경과되지 아니한 자</p>
인사규정.json,7,paragraph,<br><p id='67' data-category='paragraph' style='font-size:18px'>&lt;본조 개정 2025.12.31&gt;</p>
인사규정.json,7,paragraph,"<br><p id='68' data-category='paragraph' style='font-size:20px'>제16조(수습기간) ① 직원을 신규채용하는 경우에는 3개월의 수습기간을 둔다. 다만, 인<br>사운영상 불가피한 경우와 채용형인턴을 통해 입사하거나 해당분야 경력을 인정받아 채<br>용되는 자는 수습기간을 두지 아니하거나 그 기간을 단축할 수 있다.</p>"
인사규정.json,7,paragraph,"<br><p id='69' data-category='paragraph' style='font-size:20px'>② 제1항의 수습기간 중에 근무성적 등이 양호한 때에는 그 기간 만료일 다음 날에 정규<br>직원으로 임용된 것으로 보며, 근무성적 등이 불량하거나 소질이 적합하지 않다고 인정된<br>경우와 채용에 부적격하다고 인정되는 때에는 인사위원회 의결을 거쳐 직권 면직할 수<br>있다.</p>"
인사규정.json,7,list,<br><p id='70' data-category='list' style='font-size:18px'>③ 신규채용 직원의 수습 및 경력관리에 필요한 사항은 사장이 따로 정한다.<br>④ 수습임용기간중의 직원은 제34조를 적용하지 아니한다. &lt; 개정 2018.04.05 &gt;</p>
인사규정.json,7,heading1,<h1 id='71' style='font-size:16px'>제4장 승진임용</h1>
인사규정.json,7,paragraph,<p id='72' data-category='paragraph' style='font-size:20px'>제17조(승진임용의 기준) 직원을 승진임용 하고자 하는 경우에는 동일직렬의 바로 하위<br>직급에 재직하는 자를 우선 임용하여야 한다.</p>
인사규정.json,7,heading1,<br><h1 id='73' style='font-size:16px'>&lt;조 개정 2007.08.03&gt;</h1>
인사규정.json,7,paragraph,"<br><p id='74' data-category='paragraph' style='font-size:20px'>제18조(승진임용의 방법) ① 직원을 승진 임용하고자 하는 경우에는 제21조에 따른 승<br>진소요최저연수에 도달하고 승진후보자 명부의 고 순위순으로 결원의 3배수 범위에 있는<br>자 중에서 임용 또는 임용 제청하여야 한다. 이 경우 3급 및 4급으로의 승진임용은 승진<br>시험을 병행할 수 있으며, 국토정보직(지적측량 직류에 한정한다) 4급 임용은 지적산업<br>기사 이상 자격소지자여야 한다. く 개정 2025.12.31 &gt;</p>"
인사규정.json,7,paragraph,<br><p id='75' data-category='paragraph' style='font-size:18px'>② &lt;삭제 2022.01.01&gt;<br>③ &lt;삭제 2018.12.31&gt;</p>
인사규정.json,7,list,<br><p id='76' data-category='list'></p>
인사규정.json,7,paragraph,"<br><p id='77' data-category='paragraph' style='font-size:20px'>④ 제1항에 따른 3급 및 4급 승진시험 응시인원, 응시횟수, 승진후보자 명부의 작성시기,<br>방법과 승진시험에 관한 사항 및 그 밖에 필요한 사항은 「승진임용규칙」 으로 정한다.<br>제19조(특별승진) ① 다음 각 호의 어느 하나에 해당하는 자는 특별 승진 임용할 수 있<br>다. く 개정 2015.06.17 &gt;</p>"
인사규정.json,7,list,<br><p id='78' data-category='list' style='font-size:20px'>1. 공사에 대한 공로가 특별히 현저한 자<br>2. 순직자 또는 공상으로 인하여 퇴직하는 자</p>
인사규정.json,7,paragraph,<br><p id='79' data-category='paragraph' style='font-size:18px'>② 제1항의 특별승진에 관한 사항은 「승진임용규칙」 으로 정한다. &lt; 개정 2015.06.17</p>
인사규정.json,7,paragraph,<br><p id='80' data-category='paragraph' style='font-size:14px'>&gt;</p>
인사규정.json,7,paragraph,<br><p id='81' data-category='paragraph' style='font-size:20px'>제20조(승진임용의 제한) ① 직원이 다음 각 호의 어느 하나에 해당하는 때에는 승진 임</p>
인사규정.json,8,paragraph,<p id='82' data-category='paragraph' style='font-size:16px'>용할 수 없다. &lt; 개정 2025.12.31 &gt;</p>
인사규정.json,8,list,"<br><p id='83' data-category='list' style='font-size:20px'>1. 징계처분요구 및 징계의결요구 중인 자, 징계처분이 진행 중인 자, 직위해제 및 휴<br>직 중에 있는 자<br>2. &lt;삭제 2021.12.08&gt;<br>3. 징계처분의 집행이 종료된 날로부터 다음 각 목의 기간이 경과하지 아니한 자 く</p>"
인사규정.json,8,paragraph,<br><p id='84' data-category='paragraph' style='font-size:14px'>개정 2025.12.31 &gt;</p>
인사규정.json,8,list,<br><p id='85' data-category='list' style='font-size:14px'>가. 강등·정직: 18개월 &lt; 신설 2025.12.31 &gt;<br>나. 감봉: 12개월 く 신설 2025.12.31 &gt;<br>다. 견책: 6개월 く 신설 2025.12.31 &gt;</p>
인사규정.json,8,paragraph,<br><p id='86' data-category='paragraph' style='font-size:20px'>② 제1항에도 불구하고 다음 각 호의 어느 하나에 해당하는 사유로 징계처분을 받은 경<br>우에는 제1항제3호의 기간에 다음 각 호에서 정하는 기간을 더한 기간이 경과하지 않으<br>면 승진임용 할 수 없다. く 개정 2025.12.31 &gt;</p>
인사규정.json,8,paragraph,"<br><p id='87' data-category='paragraph' style='font-size:18px'>1. 금품·향응 수수, 공금 횡령·유용: 제1항제3호 각 목에 해당하는 기간 く 신설<br>2025.12.31 &gt;</p>"
인사규정.json,8,paragraph,"<br><p id='88' data-category='paragraph' style='font-size:16px'>2. 성폭력: 5년 く 신설 2025.12.31 &gt;<br>3. 성희롱·성매매: 3년 く 신설 2025.12.31 &gt;<br>4. 채용비리, 음주운전(음주측정에 불응한 경우를 포함한다), 소극행정, 「한국국토정<br>보공사 임직원 행동강령」 제25조의3 및 제36조에 해당하는 행위: 6개월 く 신설<br>2025.12.31 &gt;</p>"
인사규정.json,8,paragraph,"<br><p id='89' data-category='paragraph' style='font-size:20px'>③ 제1항, 제2항에 따라 승진제한 기간 중에 있는 자가 다시 징계처분을 받았을 경우의<br>승진제한 기간은 전처분에 대한 제한기간이 완료한 날로부터 가산한다. &lt; 개정<br>2025.12.31 &gt;</p>"
인사규정.json,8,list,<br><p id='90' data-category='list' style='font-size:18px'>④ &lt;삭제 2025.12.31&gt;<br>⑤ &lt;삭제 2025.12.31&gt;</p>
인사규정.json,8,paragraph,"<br><p id='91' data-category='paragraph' style='font-size:20px'>제21조(승진소요최저연수) ① 직원의 승진소요최저연수는 별표 2와 같다.<br>② 제1항의 기간에는 직위해제기간, 징계처분기간 및 제20조에 따른 승진임용의 제한 기<br>간을 포함하지 아니한다. 다만, 다음각 호에 따른 처분기간은 제1항의 기간에 포함한다.</p>"
인사규정.json,8,paragraph,"<br><p id='92' data-category='paragraph' style='font-size:20px'>1. 직위해제처분 또는 징계처분을 받은 자에 대하여 그 처분 또는 처분의 사유가 된<br>사건이 법원의 판결로 무죄, 무효 또는 취소되거나 노동위원회의 구제명령이있는 경<br>우<br>2. 직위해제처분 후 인사위원회가 징계하지 아니하기로 의결한 경우</p>"
인사규정.json,8,paragraph,<br><p id='93' data-category='paragraph' style='font-size:18px'>③ 제2항 본문에도 불구하고 휴직기간은 다음 각 호에 따른 기간을 제1항의 기간에 포함<br>한다. &lt; 개정 2025.12.31 &gt;</p>
